Ch.E.R.A.	Chobens Estudiants Reboluzionarios d'Aragón	<http://an.wikipedia.org/wiki/Chobens_Estudiants_Reboluzionarios_d'Aragón>	
Medik.	Friedrich Kasimir Medikus	<http://an.wikipedia.org/wiki/Friedrich_Kasimir_Medikus>	
A.T.D.I.	At the Drive-In	<http://an.wikipedia.org/wiki/At_the_Drive-In>	
Decne.	Joseph Decaisne	<http://an.wikipedia.org/wiki/Joseph_Decaisne>	
