S.t.p.	معیاری حالات	<http://ur.wikipedia.org/wiki/معیاری_حالات>	
LL.B.	فاضل القانون	<http://ur.wikipedia.org/wiki/فاضل_القانون>	
بی.اے.	فاضل الفنیات	<http://ur.wikipedia.org/wiki/فاضل_الفنیات>	
ایم.اے.	ماہر الفنیات	<http://ur.wikipedia.org/wiki/ماہر_الفنیات>	
U.F.O.	اڑن طشتری	<http://ur.wikipedia.org/wiki/اڑن_طشتری>	
