Q.E.D.	Quod erat demonstrandum	<http://hu.wikipedia.org/wiki/Quod_erat_demonstrandum>	
Emil.Rulez!	Emil.RuleZ!	<http://hu.wikipedia.org/wiki/Emil.RuleZ!>	<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Band>,<http://dbpedia.org/ontology/Organisation>,<http://schema.org/MusicGroup>,<http://schema.org/Organization> 
Ph.D.	Tudományos fokozat	<http://hu.wikipedia.org/wiki/Tudományos_fokozat>	
A.U.C.	Ab urbe condita	<http://hu.wikipedia.org/wiki/Ab_urbe_condita>	
A.V.C.	AVC (egyértelműsítő lap)	<http://hu.wikipedia.org/wiki/AVC_(egyértelműsítő_lap)>	
O.k.	O.K.	<http://hu.wikipedia.org/wiki/O.K.>	
AkH.	A magyar helyesírás szabályai	<http://hu.wikipedia.org/wiki/A_magyar_helyesírás_szabályai>	
M.N.L.	Moholy-Nagy László	<http://hu.wikipedia.org/wiki/Moholy-Nagy_László>	
OH.	Helyesírás (Osiris)	<http://hu.wikipedia.org/wiki/Helyesírás_(Osiris)>	
Sz.	Bartók Béla műveinek listája	<http://hu.wikipedia.org/wiki/Bartók_Béla_műveinek_listája>	
Tvr.	Törvényerejű rendelet	<http://hu.wikipedia.org/wiki/Törvényerejű_rendelet>	
Awake!	Ébredjetek!	<http://hu.wikipedia.org/wiki/Ébredjetek!>	
Takht.	Armen Leonovics Tahtadzsjan	<http://hu.wikipedia.org/wiki/Armen_Leonovics_Tahtadzsjan>	
Btk.	Büntető törvénykönyv	<http://hu.wikipedia.org/wiki/Büntető_törvénykönyv>	
C.S.I.	CSI: A helyszínelők	<http://hu.wikipedia.org/wiki/CSI:_A_helyszínelők>	<http://dbpedia.org/ontology/Work>,<http://dbpedia.org/ontology/TelevisionShow>,<http://schema.org/CreativeWork> 
Ft.	Forint	<http://hu.wikipedia.org/wiki/Forint>	
MHSz.	Magyar helyesírási szótár	<http://hu.wikipedia.org/wiki/Magyar_helyesírási_szótár>	
MHSZ.	Magyar helyesírási szótár	<http://hu.wikipedia.org/wiki/Magyar_helyesírási_szótár>	
S.P.Q.R.	S. P. Q. R.	<http://hu.wikipedia.org/wiki/S._P._Q._R.>	
Snikt!	Rozsomák: Snikt!	<http://hu.wikipedia.org/wiki/Rozsomák:_Snikt!>	<http://dbpedia.org/ontology/Work>,<http://schema.org/CreativeWork> 
J.E.	Julián naptár	<http://hu.wikipedia.org/wiki/Julián_naptár>	
Nefürgyéle!	Ne fürgyé’ le!	<http://hu.wikipedia.org/wiki/Ne_fürgyé’_le!>	
Nefürdjéle!	Ne fürgyé’ le!	<http://hu.wikipedia.org/wiki/Ne_fürgyé’_le!>	
Tszf.	Tengerszint feletti magasság	<http://hu.wikipedia.org/wiki/Tengerszint_feletti_magasság>	
L.A.	Los Angeles	<http://hu.wikipedia.org/wiki/Los_Angeles>	<http://dbpedia.org/ontology/Place>,<http://dbpedia.org/ontology/PopulatedPlace>,<http://dbpedia.org/ontology/Settlement>,<http://schema.org/Place> 
Kft.	Korlátolt felelősségű társaság a magyar jogban	<http://hu.wikipedia.org/wiki/Korlátolt_felelősségű_társaság_a_magyar_jogban>	
D.F.	Distrito Federal (egyértelműsítő lap)	<http://hu.wikipedia.org/wiki/Distrito_Federal_(egyértelműsítő_lap)>	
M.E.R.P.	Középfölde Szerepjáték	<http://hu.wikipedia.org/wiki/Középfölde_Szerepjáték>	
F.T.C.	Ferencvárosi TC	<http://hu.wikipedia.org/wiki/Ferencvárosi_TC>	<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Organisation>,<http://dbpedia.org/ontology/SoccerClub>,<http://dbpedia.org/ontology/SportsTeam>,<http://schema.org/Organization>,<http://schema.org/SportsTeam> 
M.T.K.	MTK Budapest FC	<http://hu.wikipedia.org/wiki/MTK_Budapest_FC>	<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Organisation>,<http://dbpedia.org/ontology/SoccerClub>,<http://dbpedia.org/ontology/SportsTeam>,<http://schema.org/Organization>,<http://schema.org/SportsTeam> 
A.E.K.	AÉK	<http://hu.wikipedia.org/wiki/AÉK>	<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Organisation>,<http://dbpedia.org/ontology/SoccerClub>,<http://dbpedia.org/ontology/SportsTeam>,<http://schema.org/Organization>,<http://schema.org/SportsTeam> 
Laest.	Lars Levi Laestadius	<http://hu.wikipedia.org/wiki/Lars_Levi_Laestadius>	
P.A.O.	PAE Panathinaikósz AÓ	<http://hu.wikipedia.org/wiki/PAE_Panathinaikósz_AÓ>	<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Organisation>,<http://dbpedia.org/ontology/SoccerClub>,<http://dbpedia.org/ontology/SportsTeam>,<http://schema.org/Organization>,<http://schema.org/SportsTeam> 
P.A.Ó.	PAE Panathinaikósz AÓ	<http://hu.wikipedia.org/wiki/PAE_Panathinaikósz_AÓ>	<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Organisation>,<http://dbpedia.org/ontology/SoccerClub>,<http://dbpedia.org/ontology/SportsTeam>,<http://schema.org/Organization>,<http://schema.org/SportsTeam> 
Hedw.	Johann Hedwig	<http://hu.wikipedia.org/wiki/Johann_Hedwig>	
Ll.m.	LLM	<http://hu.wikipedia.org/wiki/LLM>	
O.P.	Domonkos-rend	<http://hu.wikipedia.org/wiki/Domonkos-rend>	
O.F.M.	Ferences rend	<http://hu.wikipedia.org/wiki/Ferences_rend>	
O.S.B.	Bencések	<http://hu.wikipedia.org/wiki/Bencések>	
O.Cist.	Ciszterciek	<http://hu.wikipedia.org/wiki/Ciszterciek>	<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Cleric>,<http://dbpedia.org/ontology/Person>,<http://schema.org/Person> 
S.J.	Jézus Társasága	<http://hu.wikipedia.org/wiki/Jézus_Társasága>	
O.F.M.Conv.	Minoriták	<http://hu.wikipedia.org/wiki/Minoriták>	
S.O.Cist.	Ciszterciek	<http://hu.wikipedia.org/wiki/Ciszterciek>	<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Cleric>,<http://dbpedia.org/ontology/Person>,<http://schema.org/Person> 
O.Ann.	Annunciáták	<http://hu.wikipedia.org/wiki/Annunciáták>	
