D.o.o.	Društvo sa ograničenom odgovornošću	<http://sh.wikipedia.org/wiki/Društvo_sa_ograničenom_odgovornošću>	
D.d.	Akcionarsko društvo	<http://sh.wikipedia.org/wiki/Akcionarsko_društvo>	
R.A.B.	Smrtožderi	<http://sh.wikipedia.org/wiki/Smrtonoše/Smrtožderi>	
S.a.v.s.	SallaAllahu alejhi we sellem	<http://sh.wikipedia.org/wiki/SallaAllahu_alejhi_we_sellem>	
Njem.	Nemački jezik	<http://sh.wikipedia.org/wiki/Nemački_jezik>	
21.pr.n.e.	21. pne.	<http://sh.wikipedia.org/wiki/21._pne.>	
Vlč.	Velečasni	<http://sh.wikipedia.org/wiki/Velečasni>	
E.T.	E.T.: The Extra-Terrestrial	<http://sh.wikipedia.org/wiki/E.T.:_The_Extra-Terrestrial>	
Prof.	Profesor	<http://sh.wikipedia.org/wiki/Profesor>	
RSG!	Ready Steady Go!	<http://sh.wikipedia.org/wiki/Ready_Steady_Go!>	
Otpor!	Narodni pokret Otpor	<http://sh.wikipedia.org/wiki/Narodni_pokret_Otpor>	
