D.O.P.	Denominación d'Orixe Protexida	<http://ast.wikipedia.org/wiki/Denominación_d'Orixe_Protexida>	
Fai!	Fai! Asturies	<http://ast.wikipedia.org/wiki/Fai!_Asturies>	
EE.XX.	Estaos Xuníos d'América	<http://ast.wikipedia.org/wiki/Estaos_Xuníos_d'América>	
CC.OO.	Comisiones Obreres	<http://ast.wikipedia.org/wiki/Comisiones_Obreres>	
