D.C.	Anno Domini	<http://pt.wikipedia.org/wiki/Anno_Domini>	
E.U.A.	Estados Unidos	<http://pt.wikipedia.org/wiki/Estados_Unidos>	<http://dbpedia.org/ontology/Country>,<http://dbpedia.org/ontology/Place>,<http://dbpedia.org/ontology/PopulatedPlace>,<http://schema.org/Country>,<http://schema.org/Place> 
W.I.C.	Companhia Holandesa das Índias Ocidentais	<http://pt.wikipedia.org/wiki/Companhia_Holandesa_das_Índias_Ocidentais>	
G.N.R.	Guns N' Roses	<http://pt.wikipedia.org/wiki/Guns_N'_Roses>	<http://schema.org/MusicGroup>,<http://schema.org/Organization>,<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Band>,<http://dbpedia.org/ontology/Organisation> 
G.N.R.	GNR (banda)	<http://pt.wikipedia.org/wiki/GNR_(banda)>	<http://schema.org/MusicGroup>,<http://schema.org/Organization>,<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/Band>,<http://dbpedia.org/ontology/Organisation> 
G.N.R.	Guarda Nacional Republicana	<http://pt.wikipedia.org/wiki/Guarda_Nacional_Republicana>	<http://schema.org/Organization>,<http://dbpedia.org/ontology/Agent>,<http://dbpedia.org/ontology/MilitaryUnit>,<http://dbpedia.org/ontology/Organisation> 
Ph.D.	Doutorado em filosofia	<http://pt.wikipedia.org/wiki/Doutorado_em_filosofia>	
G.P.S.	Sistema de posicionamento global	<http://pt.wikipedia.org/wiki/Sistema_de_posicionamento_global>	
O.F.M.	Ordem dos Frades Menores	<http://pt.wikipedia.org/wiki/Ordem_dos_Frades_Menores>	
O.P.	Ordem dos Pregadores	<http://pt.wikipedia.org/wiki/Ordem_dos_Pregadores>	
E.T.	Extraterrestre	<http://pt.wikipedia.org/wiki/Extraterrestre>	
C.u.	Thunbergia alata	<http://pt.wikipedia.org/wiki/Thunbergia_alata>	<http://dbpedia.org/ontology/Eukaryote>,<http://dbpedia.org/ontology/Plant>,<http://dbpedia.org/ontology/Species>,<http://dbpedia.org/ontology/FloweringPlant> 
C.u.	Cuba	<http://pt.wikipedia.org/wiki/Cuba>	<http://schema.org/Country>,<http://schema.org/Place>,<http://dbpedia.org/ontology/Country>,<http://dbpedia.org/ontology/Place>,<http://dbpedia.org/ontology/PopulatedPlace> 
C.u.	Os Cus de Judas	<http://pt.wikipedia.org/wiki/Os_Cus_de_Judas>	
A.A.P.A.C.D.M.	Associação Algarvia de Pais e Amigos de Crianças Diminuídas Mentais	<http://pt.wikipedia.org/wiki/Associação_Algarvia_de_Pais_e_Amigos_de_Crianças_Diminuídas_Mentais>	
O.Cist.	Ordem de Cister	<http://pt.wikipedia.org/wiki/Ordem_de_Cister>	
OCist.	Ordem de Cister	<http://pt.wikipedia.org/wiki/Ordem_de_Cister>	
R.A.A.	Açores	<http://pt.wikipedia.org/wiki/Açores>	<http://dbpedia.org/ontology/Country>,<http://dbpedia.org/ontology/Place>,<http://dbpedia.org/ontology/PopulatedPlace>,<http://schema.org/Country>,<http://schema.org/Place> 
C.M.	Congregação da Missão	<http://pt.wikipedia.org/wiki/Congregação_da_Missão>	
Átame!	Ata-me!	<http://pt.wikipedia.org/wiki/Ata-me!>	<http://dbpedia.org/ontology/Film>,<http://dbpedia.org/ontology/Work>,<http://schema.org/CreativeWork>,<http://schema.org/Movie> 
