လွတ်လပ်ေ၇းေန.	လွတ်လပ်ရေးနေ့	<http://my.wikipedia.org/wiki/လွတ်လပ်ရေးနေ့>	
Yahoo!	ယာဟူး	<http://my.wikipedia.org/wiki/ယာဟူး>	
