Lat.	Latın dili	<http://az.wikipedia.org/wiki/Latın_dili>	
M.s.	Miladi tarix	<http://az.wikipedia.org/wiki/Miladi_tarix>	
M.ə.	Miladi tarix	<http://az.wikipedia.org/wiki/Miladi_tarix>	
Syn.	Sinonimlər	<http://az.wikipedia.org/wiki/Sinonimlər>	
Mill.	Filip Miller	<http://az.wikipedia.org/wiki/Filip_Miller>	
Juss.	Antuan Jüsse	<http://az.wikipedia.org/wiki/Antuan_Jüsse>	
Dumort.	Şarl Jozef Bartelemi Dyumortye	<http://az.wikipedia.org/wiki/Şarl_Jozef_Bartelemi_Dyumortye>	
Lam.	Jan-Batist Lamark	<http://az.wikipedia.org/wiki/Jan-Batist_Lamark>	
Willd.	Karl Lüdviq Vildenov	<http://az.wikipedia.org/wiki/Karl_Lüdviq_Vildenov>	
Benth.	Corc Bentam	<http://az.wikipedia.org/wiki/Corc_Bentam>	
F.Muell.	Ferdinand Müller	<http://az.wikipedia.org/wiki/Ferdinand_Müller>	
Desf.	Rene Defonten	<http://az.wikipedia.org/wiki/Rene_Defonten>	
Decne.	Jozef Deken	<http://az.wikipedia.org/wiki/Jozef_Deken>	
Sibth.	Con Sibtorp	<http://az.wikipedia.org/wiki/Con_Sibtorp>	
Forssk.	Per Forsskol	<http://az.wikipedia.org/wiki/Per_Forsskol>	
L.B.Sm.	Liman Bradford Smit	<http://az.wikipedia.org/wiki/Liman_Bradford_Smit>	
Lindl.	Con Lindli	<http://az.wikipedia.org/wiki/Con_Lindli>	
Hook.f.	Cozef Dalton Huker	<http://az.wikipedia.org/wiki/Cozef_Dalton_Huker>	
Spreng.	Kurt Sprengel	<http://az.wikipedia.org/wiki/Kurt_Sprengel>	
Wall.	Nataniel Vallix	<http://az.wikipedia.org/wiki/Nataniel_Vallix>	
L.f.	Karl Linney (kiçik)	<http://az.wikipedia.org/wiki/Karl_Linney_(kiçik)>	
Var.	Müxtəliflik (botanika)	<http://az.wikipedia.org/wiki/Müxtəliflik_(botanika)>	
DC.	Oqüsten Piram Dekandol	<http://az.wikipedia.org/wiki/Oqüsten_Piram_Dekandol>	
R.Br.	Robert Broun	<http://az.wikipedia.org/wiki/Robert_Broun>	
Hillebr.	Vilyam Hillebrand	<http://az.wikipedia.org/wiki/Vilyam_Hillebrand>	
Rchb.f.	Henrix Qustav Rayxenbax	<http://az.wikipedia.org/wiki/Henrix_Qustav_Rayxenbax>	
Trautv.	Rudolf Trautfetter	<http://az.wikipedia.org/wiki/Rudolf_Trautfetter>	
