С.м.т.	Селище міського типу	<http://uk.wikipedia.org/wiki/Селище_міського_типу>	
T.A.T.u.	Тату (гурт)	<http://uk.wikipedia.org/wiki/Тату_(гурт)>	
А.о.	Астрономічна одиниця	<http://uk.wikipedia.org/wiki/Астрономічна_одиниця>	
