S.N.R.	Soce nén recwårlante	<http://wa.wikipedia.org/wiki/Soce_nén_recwårlante>	
C.R.I.W.E.	CRIWE (soce)	<http://wa.wikipedia.org/wiki/CRIWE_(soce)>	
W.W.W.	Daegntoele ås waibes	<http://wa.wikipedia.org/wiki/Daegntoele_ås_waibes>	
